trajectory,method,cycle,actual_retention,pred_retention
NaCl | NaNiHCF,Weibull,12,90.899168,90.65182641
NaCl | NaNiHCF,Wiener,24,82.009852,81.02293238
NaCl | NaNiHCF,Weibull,24,82.009852,79.76808352
NaCl | NaNiHCF,Wiener,36,78.785118,75.89995783
NaCl | NaNiHCF,Weibull,36,78.785118,73.44009048
NaCl | NaNiHCF,Wiener,48,76.334874,72.86582482
NaCl | NaNiHCF,Weibull,48,76.334874,69.78446905
NaCl | NaNiHCF,Wiener,60,74.903542,70.93343351
NaCl | NaNiHCF,Weibull,60,74.903542,67.5267056
NaCl | NaNiHCF,Wiener,72,73.472884,69.51795142
NaCl | NaNiHCF,Weibull,72,73.472884,65.97547986
NaCl | NaNiHCF,Wiener,84,71.333272,68.06095034
NaCl | NaNiHCF,Weibull,84,71.333272,64.5651583
NaCl | NaNiHCF,Wiener,96,69.437682,66.48802649
NaCl | NaNiHCF,Weibull,96,69.437682,63.14959267
NaCl | NaNiHCF,Wiener,100,68.833236,65.93839986
NaCl | NaNiHCF,Weibull,100,68.833236,62.51668976
Shu | KCuHCF,Wiener,12,1.752312,-16.55965999
Shu | KCuHCF,Weibull,12,1.752312,-9.519429461
Shu | KCuHCF,Wiener,24,1.376664,-12.70973564
Shu | KCuHCF,Weibull,24,1.376664,-8.74017968
Shu | KCuHCF,Wiener,36,1.319998,-9.320870074
Shu | KCuHCF,Weibull,36,1.319998,-10.45954492
Shu | KCuHCF,Wiener,48,1.301438,-7.174318657
Shu | KCuHCF,Weibull,48,1.301438,-16.21217168
Shu | KCuHCF,Wiener,60,1.277558,-5.742409794
Shu | KCuHCF,Weibull,60,1.277558,-20.87977958
Shu | KCuHCF,Wiener,72,1.268596,-4.723877896
Shu | KCuHCF,Weibull,72,1.268596,-24.83232103
Shu | KCuHCF,Wiener,84,1.250762,-3.968862138
Shu | KCuHCF,Weibull,84,1.250762,-28.27480853
Shu | KCuHCF,Wiener,96,1.2422,-3.386254426
Shu | KCuHCF,Weibull,96,1.2422,-31.33346814
Shu | KCuHCF,Wiener,100,1.23859,-3.220297696
Shu | KCuHCF,Weibull,100,1.23859,-32.28301024
Shu | KFeHCF,Wiener,12,34.193944,26.01748606
Shu | KFeHCF,Weibull,12,34.193944,26.67683899
Shu | KFeHCF,Wiener,24,22.264316,10.20989639
Shu | KFeHCF,Weibull,24,22.264316,9.563202687
Shu | KFeHCF,Wiener,36,17.926372,5.522478256
Shu | KFeHCF,Weibull,36,17.926372,4.450288675
Shu | KFeHCF,Wiener,48,15.576046,3.613907582
Shu | KFeHCF,Weibull,48,15.576046,2.348582351
Shu | KFeHCF,Wiener,60,13.915502,2.678307386
Shu | KFeHCF,Weibull,60,13.915502,1.318691521
Shu | KFeHCF,Wiener,72,12.852918,2.130395063
Shu | KFeHCF,Weibull,72,12.852918,0.732697482
Shu | KFeHCF,Wiener,84,12.134952,1.875941337
Shu | KFeHCF,Weibull,84,12.134952,0.439515062
Shu | KFeHCF,Wiener,96,11.561502,1.778190167
Shu | KFeHCF,Weibull,96,11.561502,0.308166717
Shu | KFeHCF,Wiener,100,11.403582,1.766559303
Shu | KFeHCF,Weibull,100,11.403582,-0.53394001
Shu | KMnHCF,Wiener,12,75.510222,72.03280566
Shu | KMnHCF,Weibull,12,75.510222,72.58572153
Shu | KMnHCF,Wiener,24,68.440432,65.23389607
Shu | KMnHCF,Weibull,24,68.440432,65.86171587
Shu | KMnHCF,Wiener,36,61.749378,59.05824573
Shu | KMnHCF,Weibull,36,61.749378,60.27640412
Shu | KMnHCF,Wiener,48,57.312526,53.82787274
Shu | KMnHCF,Weibull,48,57.312526,55.49688861
Shu | KMnHCF,Wiener,60,53.983678,49.82060653
Shu | KMnHCF,Weibull,60,53.983678,51.70138293
Shu | KMnHCF,Wiener,72,52.91954,47.27608593
Shu | KMnHCF,Weibull,72,52.91954,49.03023136
Shu | KMnHCF,Wiener,84,50.534134,45.18760413
Shu | KMnHCF,Weibull,84,50.534134,46.85408419
Shu | KMnHCF,Wiener,96,48.671062,43.33458671
Shu | KMnHCF,Weibull,96,48.671062,44.96152905
Shu | KMnHCF,Wiener,100,48.266532,42.76848817
Shu | KMnHCF,Weibull,100,48.266532,44.29508347
Shu | KNiHCF,Wiener,12,84.201818,84.1553284
Shu | KNiHCF,Weibull,12,84.201818,82.80516643
Shu | KNiHCF,Wiener,24,73.156446,70.90318256
Shu | KNiHCF,Weibull,24,73.156446,67.32142769
Shu | KNiHCF,Wiener,36,65.302852,62.37659965
Shu | KNiHCF,Weibull,36,65.302852,57.75931245
Shu | KNiHCF,Wiener,48,59.766956,55.82786265
Shu | KNiHCF,Weibull,48,59.766956,50.74171413
Shu | KNiHCF,Wiener,60,54.436164,50.26019616
Shu | KNiHCF,Weibull,60,54.436164,45.0287139
Shu | KNiHCF,Wiener,72,49.837678,45.33014027
Shu | KNiHCF,Weibull,72,49.837678,40.10012489
Shu | KNiHCF,Wiener,84,45.960226,40.91775694
Shu | KNiHCF,Weibull,84,45.960226,35.75116821
Shu | KNiHCF,Wiener,96,42.431608,36.98573617
Shu | KNiHCF,Weibull,96,42.431608,31.89862856
Shu | KNiHCF,Wiener,100,41.206272,35.75566112
Shu | KNiHCF,Weibull,100,41.206272,30.44109565
Shu | NaCoHCF,Wiener,12,89.224606,87.93287753
Shu | NaCoHCF,Weibull,12,89.224606,87.66216283
Shu | NaCoHCF,Wiener,24,84.475938,82.74034448
Shu | NaCoHCF,Weibull,24,84.475938,82.16239233
Shu | NaCoHCF,Wiener,36,83.297248,80.26131566
Shu | NaCoHCF,Weibull,36,83.297248,79.49799265
Shu | NaCoHCF,Wiener,48,85.044676,80.77680191
Shu | NaCoHCF,Weibull,48,85.044676,79.62088013
Shu | NaCoHCF,Wiener,60,81.982182,80.47549265
Shu | NaCoHCF,Weibull,60,81.982182,79.39377332
Shu | NaCoHCF,Wiener,72,82.442164,79.90218636
Shu | NaCoHCF,Weibull,72,82.442164,78.95271146
Shu | NaCoHCF,Wiener,84,79.412138,78.90675262
Shu | NaCoHCF,Weibull,84,79.412138,78.24898331
Shu | NaCoHCF,Wiener,96,78.064636,77.57497053
Shu | NaCoHCF,Weibull,96,78.064636,77.29165092
Shu | NaCoHCF,Wiener,100,76.778482,77.01705976
Shu | NaCoHCF,Weibull,100,76.778482,76.90204986
Shu | NaFeHCF,Wiener,12,94.207374,96.29507841
Shu | NaFeHCF,Weibull,12,94.207374,100
Shu | NaFeHCF,Wiener,24,68.07879,73.3824418
Shu | NaFeHCF,Weibull,24,68.07879,81.93819992
Shu | NaFeHCF,Wiener,36,50.5788,50.4488345
Shu | NaFeHCF,Weibull,36,50.5788,58.21322277
Shu | NaFeHCF,Wiener,48,39.232648,35.02461375
Shu | NaFeHCF,Weibull,48,39.232648,37.40009803
Shu | NaFeHCF,Wiener,60,31.772368,23.87640854
Shu | NaFeHCF,Weibull,60,31.772368,20.95709562
Shu | NaFeHCF,Wiener,72,26.872868,16.1159974
Shu | NaFeHCF,Weibull,72,26.872868,8.745832724
Shu | NaFeHCF,Wiener,84,24.421506,10.86991645
Shu | NaFeHCF,Weibull,84,24.421506,-0.009190646
Shu | NaFeHCF,Wiener,96,22.947456,7.561029481
Shu | NaFeHCF,Weibull,96,22.947456,-6.005490343
Shu | NaFeHCF,Wiener,100,22.496256,6.739096691
Shu | NaFeHCF,Weibull,100,22.496256,-8.356122466
Shu | NaMnHCF,Wiener,12,33.185236,17.22132765
Shu | NaMnHCF,Weibull,12,33.185236,18.34179228
Shu | NaMnHCF,Wiener,24,30.38253,16.65610355
Shu | NaMnHCF,Weibull,24,30.38253,19.04520232
Shu | NaMnHCF,Wiener,36,30.72332,18.81934725
Shu | NaMnHCF,Weibull,36,30.72332,20.80817538
Shu | NaMnHCF,Wiener,48,31.31549,21.36197748
Shu | NaMnHCF,Weibull,48,31.31549,22.73170628
Shu | NaMnHCF,Wiener,60,31.209466,23.20195948
Shu | NaMnHCF,Weibull,60,31.209466,24.13054646
Shu | NaMnHCF,Wiener,72,30.376064,24.19680321
Shu | NaMnHCF,Weibull,72,30.376064,24.91608775
Shu | NaMnHCF,Wiener,84,30.144126,24.65000243
Shu | NaMnHCF,Weibull,84,30.144126,25.29979835
Shu | NaMnHCF,Wiener,96,30.164864,25.04366479
Shu | NaMnHCF,Weibull,96,30.164864,25.51366662
Shu | NaMnHCF,Wiener,100,29.837436,25.14316288
Shu | NaMnHCF,Weibull,100,29.837436,25.50600238
Shu | NaNiHCF,Wiener,12,99.29161,99.26175782
Shu | NaNiHCF,Weibull,12,99.29161,99.22423954
Shu | NaNiHCF,Wiener,24,96.481522,97.38488886
Shu | NaNiHCF,Weibull,24,96.481522,97.6602893
Shu | NaNiHCF,Wiener,36,93.239946,93.94574036
Shu | NaNiHCF,Weibull,36,93.239946,94.26879663
Shu | NaNiHCF,Wiener,48,87.988576,90.01698268
Shu | NaNiHCF,Weibull,48,87.988576,89.98214166
Shu | NaNiHCF,Wiener,60,84.958404,85.70847396
Shu | NaNiHCF,Weibull,60,84.958404,84.9403559
Shu | NaNiHCF,Wiener,72,80.59878,81.54329159
Shu | NaNiHCF,Weibull,72,80.59878,79.760132
Shu | NaNiHCF,Wiener,84,78.042538,77.68142752
Shu | NaNiHCF,Weibull,84,78.042538,74.68747579
Shu | NaNiHCF,Wiener,96,74.52707,74.37389039
Shu | NaNiHCF,Weibull,96,74.52707,70.0685369
Shu | NaNiHCF,Wiener,100,73.181172,73.19573641
Shu | NaNiHCF,Weibull,100,73.181172,68.39092549
