material,threshold,replicate,method,cycle,true_RUL,pred_RUL,RUL_lo_cal90,RUL_hi_cal90
Urea,90.0,1,Wiener,21.0,53.20000396406421,64.22201325435759,,
Urea,90.0,1,Weibull,21.0,53.20000396406421,58.3642525898936,,
Urea,90.0,1,Wiener,24.0,50.20000396406421,58.4043004311916,,
Urea,90.0,1,Weibull,24.0,50.20000396406421,52.418138705817285,,
Urea,90.0,1,Wiener,27.0,47.20000396406421,52.87225032771968,,
Urea,90.0,1,Weibull,27.0,47.20000396406421,47.10912690582556,,
Urea,90.0,1,Wiener,30.0,44.20000396406421,47.43509575294318,,
Urea,90.0,1,Weibull,30.0,44.20000396406421,42.16011766028598,,
Urea,90.0,1,Wiener,33.0,41.20000396406421,42.20369513878147,,
Urea,90.0,1,Weibull,33.0,41.20000396406421,37.48155689374936,,
Urea,90.0,1,Wiener,36.0,38.20000396406421,37.6649739695072,,
Urea,90.0,1,Weibull,36.0,38.20000396406421,33.36032224375728,,
Urea,90.0,1,Wiener,39.0,35.20000396406421,33.581668950614485,,
Urea,90.0,1,Weibull,39.0,35.20000396406421,29.607236325637828,,
Urea,90.0,1,Wiener,42.0,32.20000396406421,29.938638112886693,,
Urea,90.0,1,Weibull,42.0,32.20000396406421,26.20461368236261,,
Urea,90.0,1,Wiener,45.0,29.20000396406421,26.0078280621804,,
Urea,90.0,1,Weibull,45.0,29.20000396406421,22.705487744614544,,
Urea,90.0,1,Wiener,48.0,26.20000396406421,22.089917597365854,,
Urea,90.0,1,Weibull,48.0,26.20000396406421,19.24510910775443,,
Urea,90.0,1,Wiener,51.0,23.20000396406421,18.40621180545821,,
Urea,90.0,1,Weibull,51.0,23.20000396406421,15.92990726551173,,
Urea,90.0,1,Wiener,54.0,20.20000396406421,15.164615829210508,,
Urea,90.0,1,Weibull,54.0,20.20000396406421,12.869510463272364,,
Urea,90.0,1,Wiener,57.0,17.20000396406421,12.229369114453387,,
Urea,90.0,1,Weibull,57.0,17.20000396406421,10.001758508791497,,
Urea,90.0,1,Wiener,60.0,14.200003964064209,9.47749484614319,,
Urea,90.0,1,Weibull,60.0,14.200003964064209,7.257564732230392,,
Urea,90.0,1,Wiener,63.0,11.200003964064209,6.834210745685382,,
Urea,90.0,1,Weibull,63.0,11.200003964064209,4.596483212039473,,
Urea,90.0,1,Wiener,66.0,8.200003964064209,4.231356208050378,,
Urea,90.0,1,Weibull,66.0,8.200003964064209,1.9762885194090387,,
Urea,90.0,1,Wiener,69.0,5.200003964064209,1.6263557739054206,,
Urea,90.0,1,Weibull,69.0,5.200003964064209,0.0,,
Urea,90.0,1,Wiener,72.0,2.2000039640642086,0.0,,
Urea,90.0,1,Weibull,72.0,2.2000039640642086,0.0,,
Urea,90.0,1,Wiener,74.0,0.2000039640642086,0.0,,
Urea,90.0,1,Weibull,74.0,0.2000039640642086,0.0,,
Urea,90.0,2,Wiener,3.0,64.29592190806635,,,
Urea,90.0,2,Weibull,3.0,64.29592190806635,,,
Urea,90.0,2,Wiener,6.0,61.29592190806635,72.04358555389268,,
Urea,90.0,2,Weibull,6.0,61.29592190806635,67.57425891408987,,
Urea,90.0,2,Wiener,9.0,58.29592190806635,87.02979240759069,,
Urea,90.0,2,Weibull,9.0,58.29592190806635,104.60724639533808,,
Urea,90.0,2,Wiener,12.0,55.29592190806635,77.30323517191638,,
Urea,90.0,2,Weibull,12.0,55.29592190806635,84.43760243569541,,
Urea,90.0,2,Wiener,15.0,52.29592190806635,69.51088918427945,,
Urea,90.0,2,Weibull,15.0,52.29592190806635,71.28660419674625,,
Urea,90.0,2,Wiener,18.0,49.29592190806635,62.04467631166863,,
Urea,90.0,2,Weibull,18.0,49.29592190806635,61.093036380289874,,
Urea,90.0,2,Wiener,21.0,46.29592190806635,54.661493050042814,,
Urea,90.0,2,Weibull,21.0,46.29592190806635,52.47011851170613,,
Urea,90.0,2,Wiener,24.0,43.29592190806635,47.80560988684695,,
Urea,90.0,2,Weibull,24.0,43.29592190806635,45.19653707416927,,
Urea,90.0,2,Wiener,27.0,40.29592190806635,41.71326194202884,,
Urea,90.0,2,Weibull,27.0,40.29592190806635,39.040768967000616,,
Urea,90.0,2,Wiener,30.0,37.29592190806635,36.25074955010903,,
Urea,90.0,2,Weibull,30.0,37.29592190806635,33.74363795549302,,
Urea,90.0,2,Wiener,33.0,34.29592190806635,31.50278797978929,,
Urea,90.0,2,Weibull,33.0,34.29592190806635,29.14686850420893,,
Urea,90.0,2,Wiener,36.0,31.295921908066347,27.540745849054204,,
Urea,90.0,2,Weibull,36.0,31.295921908066347,25.242364388318023,,
Urea,90.0,2,Wiener,39.0,28.295921908066347,24.276850588188385,,
Urea,90.0,2,Weibull,39.0,28.295921908066347,21.9044609876448,,
Urea,90.0,2,Wiener,42.0,25.295921908066347,21.264966181066956,,
Urea,90.0,2,Weibull,42.0,25.295921908066347,18.843693569195157,,
Urea,90.0,2,Wiener,45.0,22.295921908066347,18.03290376859112,,
Urea,90.0,2,Weibull,45.0,22.295921908066347,15.739158431949065,,
Urea,90.0,2,Wiener,48.0,19.295921908066347,14.737824033479887,,
Urea,90.0,2,Weibull,48.0,19.295921908066347,12.646504460664213,,
Urea,90.0,2,Wiener,51.0,16.295921908066347,11.62342059981696,,
Urea,90.0,2,Weibull,51.0,16.295921908066347,9.678984394942963,,
Urea,90.0,2,Wiener,54.0,13.295921908066347,8.812191972181498,,
Urea,90.0,2,Weibull,54.0,13.295921908066347,6.898348506124592,,
Urea,90.0,2,Wiener,57.0,10.295921908066347,6.113739746553203,,
Urea,90.0,2,Weibull,57.0,10.295921908066347,4.205227378983238,,
Urea,90.0,2,Wiener,60.0,7.295921908066347,3.482488155968164,,
Urea,90.0,2,Weibull,60.0,7.295921908066347,1.56658890237064,,
Urea,90.0,2,Wiener,63.0,4.295921908066347,0.8910585777035767,,
Urea,90.0,2,Weibull,63.0,4.295921908066347,0.0,,
Urea,90.0,2,Wiener,66.0,1.295921908066347,0.0,,
Urea,90.0,2,Weibull,66.0,1.295921908066347,0.0,,
Urea,90.0,2,Wiener,67.0,0.2959219080663473,0.0,,
Urea,90.0,2,Weibull,67.0,0.2959219080663473,0.0,,
Urea,90.0,3,Wiener,3.0,77.66617893341504,,,
Urea,90.0,3,Weibull,3.0,77.66617893341504,,,
Urea,90.0,3,Wiener,6.0,74.66617893341504,100.45692443788307,,
Urea,90.0,3,Weibull,6.0,74.66617893341504,92.70529146496536,,
Urea,90.0,3,Wiener,9.0,71.66617893341504,114.77102468184016,,
Urea,90.0,3,Weibull,9.0,71.66617893341504,123.285824269483,,
Urea,90.0,3,Wiener,12.0,68.66617893341504,99.11669485855356,,
Urea,90.0,3,Weibull,12.0,68.66617893341504,94.40033935912544,,
Urea,90.0,3,Wiener,15.0,65.66617893341504,87.32272542613805,,
Urea,90.0,3,Weibull,15.0,65.66617893341504,77.74488069734304,,
Urea,90.0,3,Wiener,18.0,62.66617893341504,80.46394017146753,,
Urea,90.0,3,Weibull,18.0,62.66617893341504,69.15277705995301,,
Urea,90.0,3,Wiener,21.0,59.66617893341504,76.60026266631584,,
Urea,90.0,3,Weibull,21.0,59.66617893341504,64.8006703907488,,
Urea,90.0,3,Wiener,24.0,56.66617893341504,72.83130758057442,,
Urea,90.0,3,Weibull,24.0,56.66617893341504,61.22458992066615,,
Urea,90.0,3,Wiener,27.0,53.66617893341504,68.62918373183419,,
Urea,90.0,3,Weibull,27.0,53.66617893341504,57.64959342575558,,
Urea,90.0,3,Wiener,30.0,50.66617893341504,63.51159678070882,,
Urea,90.0,3,Weibull,30.0,50.66617893341504,53.55595603194472,,
Urea,90.0,3,Wiener,33.0,47.66617893341504,57.50945236310335,,
Urea,90.0,3,Weibull,33.0,47.66617893341504,48.86023301287064,,
Urea,90.0,3,Wiener,36.0,44.66617893341504,51.93161369911672,,
Urea,90.0,3,Weibull,36.0,44.66617893341504,44.39525260054327,,
Urea,90.0,3,Wiener,39.0,41.66617893341504,46.2989748853148,,
Urea,90.0,3,Weibull,39.0,41.66617893341504,39.88194996551057,,
Urea,90.0,3,Wiener,42.0,38.66617893341504,41.49649187312448,,
Urea,90.0,3,Weibull,42.0,38.66617893341504,35.84934805556112,,
Urea,90.0,3,Wiener,45.0,35.66617893341504,36.35159872868912,,
Urea,90.0,3,Weibull,45.0,35.66617893341504,31.65374014377872,,
Urea,90.0,3,Wiener,48.0,32.66617893341504,31.39949915593106,,
Urea,90.0,3,Weibull,48.0,32.66617893341504,27.56386789291787,,
Urea,90.0,3,Wiener,51.0,29.66617893341504,26.795056017480945,,
Urea,90.0,3,Weibull,51.0,29.66617893341504,23.66617811335188,,
Urea,90.0,3,Wiener,54.0,26.66617893341504,22.86661313973453,,
Urea,90.0,3,Weibull,54.0,26.66617893341504,20.13888145424224,,
Urea,90.0,3,Wiener,57.0,23.66617893341504,19.55382796156437,,
Urea,90.0,3,Weibull,57.0,23.66617893341504,16.97292916464636,,
Urea,90.0,3,Wiener,60.0,20.66617893341504,16.602761149467657,,
Urea,90.0,3,Weibull,60.0,20.66617893341504,14.03959167179636,,
Urea,90.0,3,Wiener,63.0,17.66617893341504,13.86342037763221,,
Urea,90.0,3,Weibull,63.0,17.66617893341504,11.259894604979864,,
Urea,90.0,3,Wiener,66.0,14.66617893341504,11.186011656720764,,
Urea,90.0,3,Weibull,66.0,14.66617893341504,8.547956353929976,,
Urea,90.0,3,Wiener,69.0,11.66617893341504,8.456761787322094,,
Urea,90.0,3,Weibull,69.0,11.66617893341504,5.839115990034543,,
Urea,90.0,3,Wiener,72.0,8.66617893341504,5.587241034828061,,
Urea,90.0,3,Weibull,72.0,8.66617893341504,3.077994172488431,,
Urea,90.0,3,Wiener,75.0,5.66617893341504,2.690457142821343,,
Urea,90.0,3,Weibull,75.0,5.66617893341504,0.3138773512809081,,
Urea,90.0,3,Wiener,78.0,2.66617893341504,0.0,,
Urea,90.0,3,Weibull,78.0,2.66617893341504,0.0,,
Urea,90.0,3,Wiener,80.0,0.6661789334150399,0.0,,
Urea,90.0,3,Weibull,80.0,0.6661789334150399,0.0,,
