trajectory,electrolyte,electrode,method,cycle,actual_retention,true_RUL,pred_RUL,RUL_lo90,RUL_hi90,pred_retention,retention_lo,retention_hi,RUL_lo_cal90,RUL_hi_cal90
KCl | NaCoHCF,KCl,NaCoHCF,SPI+TBU,84,82.214412,16,16,1.191234473,50.93696657,82.83390576,70.44166733,95.22614419,,
KCl | NaCoHCF,KCl,NaCoHCF,SPI+TBU,96,79.897224,4,2.718080912,0,24,80.0355688,67.75415068,92.31698692,,
KCl | NaCoHCF,KCl,NaCoHCF,SPI+TBU,100,79.256302,0,0,0,17.01760102,78.99330862,66.93540025,91.05121698,,
KCl | NaCoHCF,KCl,NaCoHCF,Lin,12,93.76594,88,38.73238912,15.22371518,222,64.51129545,11.85883999,117.1637509,,
KCl | NaCoHCF,KCl,NaCoHCF,Lin,24,94.57773,76,32.76705035,11.65302854,237.2,89.76074303,63.62630983,115.8951762,,
KCl | NaCoHCF,KCl,NaCoHCF,Lin,36,92.453602,64,38.42971503,9.732926623,223.6097139,87.13658738,61.12583194,113.1473428,,
KCl | NaCoHCF,KCl,NaCoHCF,Lin,48,90.12649,52,43.16405432,8.767050346,239.2917452,86.49980018,60.51728593,112.4823144,,
KCl | NaCoHCF,KCl,NaCoHCF,Lin,60,88.240694,40,31.32810865,3.831838899,156.2825374,85.71386519,59.87782132,111.5499091,,
KCl | NaCoHCF,KCl,NaCoHCF,Lin,72,84.291224,28,27.28762408,0,127.3708157,84.46120184,58.80962372,110.11278,,
KCl | NaCoHCF,KCl,NaCoHCF,Lin,84,82.214412,16,15,0,85.1,82.14631869,56.66059257,107.6320448,,
KCl | NaCoHCF,KCl,NaCoHCF,Lin,96,79.897224,4,3,0,36.08006943,79.7360207,54.38447036,105.087571,,
KCl | NaCoHCF,KCl,NaCoHCF,Lin,100,79.256302,0,0,0,28.05172047,78.88965947,53.77762722,104.0016917,,
KCl | NaCoHCF,KCl,NaCoHCF,Log-Bayes,12,93.76594,88,1366.694189,688.9583562,1934.131716,95.98476661,94.47862517,97.50756844,,
KCl | NaCoHCF,KCl,NaCoHCF,Log-Bayes,24,94.57773,76,1833.783037,1509.625114,1961.889543,93.3378306,92.08018809,94.63729972,,
KCl | NaCoHCF,KCl,NaCoHCF,Log-Bayes,36,92.453602,64,inf,,,92.53915201,91.89333927,93.1724744,,
KCl | NaCoHCF,KCl,NaCoHCF,Log-Bayes,48,90.12649,52,inf,,,92.23812538,91.81159278,92.68075005,,
KCl | NaCoHCF,KCl,NaCoHCF,Log-Bayes,60,88.240694,40,1450.491973,1049.214888,1857.534823,90.99010637,90.59250977,91.38539083,,
KCl | NaCoHCF,KCl,NaCoHCF,Log-Bayes,72,84.291224,28,539.9709683,391.8124861,789.1870982,89.4609074,89.00521585,89.93020654,,
KCl | NaCoHCF,KCl,NaCoHCF,Log-Bayes,84,82.214412,16,258.0798546,191.7058597,356.9009468,87.43705872,86.80128977,88.04319172,,
KCl | NaCoHCF,KCl,NaCoHCF,Log-Bayes,96,79.897224,4,131.9965798,98.27967579,177.594047,85.44137731,84.70616181,86.17901457,,
KCl | NaCoHCF,KCl,NaCoHCF,Log-Bayes,100,79.256302,0,107.3935103,78.86478405,147.2957268,83.89289398,83.11801309,84.64587409,,
KCl | NaFeHCF,KCl,NaFeHCF,SPI+CBU (ours),12,37.3101,88,93,68,118,67.03020785,20.84496942,113.2154463,49.63228039,136.3677196
KCl | NaFeHCF,KCl,NaFeHCF,SPI+CBU (ours),24,26.12488,76,81,56,106,19.70843668,-7.864368957,47.28124231,37.63228039,124.3677196
KCl | NaFeHCF,KCl,NaFeHCF,SPI+CBU (ours),36,22.767382,64,61.43414618,47.7,71.2409094,19.91514403,-14.98943877,54.81972682,41.01583502,81.85245734
KCl | NaFeHCF,KCl,NaFeHCF,SPI+CBU (ours),48,20.81787,52,48,34,71.27915925,21.21752819,9.259036517,33.17601985,15.66575749,80.33424251
KCl | NaFeHCF,KCl,NaFeHCF,SPI+CBU (ours),60,18.101416,40,34.54166298,21.94291147,59,19.54855662,7.732922769,31.36419046,2.400034477,66.68329147
KCl | NaFeHCF,KCl,NaFeHCF,SPI+CBU (ours),72,16.851096,28,23,10.27889316,40.47917569,17.80079291,6.029737444,29.57184837,0,49.19434769
KCl | NaFeHCF,KCl,NaFeHCF,SPI+CBU (ours),84,16.169504,16,10,1.964988652,27,16.46612537,4.712058521,28.22019222,0,31.71422705
KCl | NaFeHCF,KCl,NaFeHCF,SPI+CBU (ours),96,15.376076,4,3.575248158,0,17.74524881,15.36643927,3.619725008,27.11315353,0,18.96666766
KCl | NaFeHCF,KCl,NaFeHCF,SPI+CBU (ours),100,15.510356,0,11.4198094,1.233981682,26.8477627,15.56008483,3.614086207,27.50608346,0,33.63603486
KCl | NaFeHCF,KCl,NaFeHCF,SPI+TBU,12,37.3101,88,15.6985337,8.644159445,30.01802168,67.03020785,20.84496942,113.2154463,,
KCl | NaFeHCF,KCl,NaFeHCF,SPI+TBU,24,26.12488,76,12.36919411,4.980532036,26.73238912,19.70843668,5.593481607,33.82339174,,
KCl | NaFeHCF,KCl,NaFeHCF,SPI+TBU,36,22.767382,64,11.75319799,4,27.05476719,17.7955351,4.903314956,30.68775525,,
KCl | NaFeHCF,KCl,NaFeHCF,SPI+TBU,48,20.81787,52,inf,,,19.25322934,6.516606139,31.98985255,,
KCl | NaFeHCF,KCl,NaFeHCF,SPI+TBU,60,18.101416,40,inf,,,21.88580434,9.237694307,34.53391438,,
KCl | NaFeHCF,KCl,NaFeHCF,SPI+TBU,72,16.851096,28,inf,,,21.50518713,8.982775468,34.02759879,,
KCl | NaFeHCF,KCl,NaFeHCF,SPI+TBU,84,16.169504,16,0,0,0,20.89088955,8.498515235,33.28326387,,
KCl | NaFeHCF,KCl,NaFeHCF,SPI+TBU,96,15.376076,4,0,0,0,20.3386565,8.057231142,32.62008186,,
KCl | NaFeHCF,KCl,NaFeHCF,SPI+TBU,100,15.510356,0,0,0,0,18.60377878,6.545879818,30.66167774,,
KCl | NaFeHCF,KCl,NaFeHCF,Lin,12,37.3101,88,85,45.56785854,271,65.56690037,12.78475929,118.3490415,,
KCl | NaFeHCF,KCl,NaFeHCF,Lin,24,26.12488,76,29.43348188,16.51942626,62.00231027,48.61139709,22.46446511,74.75832907,,
KCl | NaFeHCF,KCl,NaFeHCF,Lin,36,22.767382,64,10.53057091,1.811659674,23.78944042,27.55438571,1.530852741,53.57791869,,
KCl | NaFeHCF,KCl,NaFeHCF,Lin,48,20.81787,52,1.433485677,0,14.02153321,14.07582842,-11.91569855,40.06735539,,
KCl | NaFeHCF,KCl,NaFeHCF,Lin,60,18.101416,40,0,0,4.117524749,7.854916252,-17.9859941,33.69582661,,
KCl | NaFeHCF,KCl,NaFeHCF,Lin,72,16.851096,28,0,0,0,4.283790312,-21.37018204,29.93776266,,
KCl | NaFeHCF,KCl,NaFeHCF,Lin,84,16.169504,16,0,0,0,2.943067673,-22.54383914,28.42997449,,
KCl | NaFeHCF,KCl,NaFeHCF,Lin,96,15.376076,4,0,0,0,2.662581683,-22.68957226,28.01473563,,
KCl | NaFeHCF,KCl,NaFeHCF,Lin,100,15.510356,0,0,0,0,5.67566221,-19.43662695,30.78795138,,
KCl | NaFeHCF,KCl,NaFeHCF,Log-Bayes,12,37.3101,88,10.56275179,8.228375414,13.77499982,32.60039414,20.66330589,44.2358868,,
KCl | NaFeHCF,KCl,NaFeHCF,Log-Bayes,24,26.12488,76,6.841127762,4.475310433,9.894954381,13.64511304,9.174983408,18.30086538,,
KCl | NaFeHCF,KCl,NaFeHCF,Log-Bayes,36,22.767382,64,3,0,6.735999749,11.56067641,8.60478434,14.45637679,,
KCl | NaFeHCF,KCl,NaFeHCF,Log-Bayes,48,20.81787,52,0,-4,4.628704672,10.87630671,8.379747202,13.40005304,,
KCl | NaFeHCF,KCl,NaFeHCF,Log-Bayes,60,18.101416,40,-6,-10,-1,10.97116206,8.693272405,13.27974878,,
KCl | NaFeHCF,KCl,NaFeHCF,Log-Bayes,72,16.851096,28,-12,-16,-7,10.09278683,8.0746936,12.14515926,,
KCl | NaFeHCF,KCl,NaFeHCF,Log-Bayes,84,16.169504,16,-19,-23,-14,9.507959222,7.680573533,11.38918295,,
KCl | NaFeHCF,KCl,NaFeHCF,Log-Bayes,96,15.376076,4,-25,-30,-21,9.153550949,7.388948939,10.88740632,,
KCl | NaFeHCF,KCl,NaFeHCF,Log-Bayes,100,15.510356,0,-28,-32,-23,9.987139046,8.54525498,11.39838385,,
KCl | NaMnHCF,KCl,NaMnHCF,SPI+CBU (ours),12,21.436172,88,93,68,118,67.26591664,21.54719779,112.9846355,49.63228039,136.3677196
KCl | NaMnHCF,KCl,NaMnHCF,SPI+CBU (ours),24,15.565162,76,72.19059784,72.19059784,72.19059784,-3.969670515,-31.54236613,23.6030251,72.1905961,72.19059957
KCl | NaMnHCF,KCl,NaMnHCF,SPI+CBU (ours),36,9.821176,64,49.96498865,44.92901241,62.44958046,14.34428252,-1.325648348,30.01421339,34.768447,65.1615303
KCl | NaMnHCF,KCl,NaMnHCF,SPI+CBU (ours),48,7.607766,52,40.98983134,32.22025963,57.03937375,10.9815535,-0.924551511,22.88765851,19.4628637,62.51679897
KCl | NaMnHCF,KCl,NaMnHCF,SPI+CBU (ours),60,6.649738,40,28.98983134,20,47.86929681,8.643356538,-3.196156843,20.48286992,4.817274338,53.16238834
KCl | NaMnHCF,KCl,NaMnHCF,SPI+CBU (ours),72,6.123854,28,18.54193472,8.916810645,40.30196195,7.151948523,-4.710099251,19.0139963,0,45.76398356
KCl | NaMnHCF,KCl,NaMnHCF,SPI+CBU (ours),84,5.813794,16,8,0.491344969,20.98768314,6.114850214,-5.628326626,17.85802705,0,25.77758893
KCl | NaMnHCF,KCl,NaMnHCF,SPI+CBU (ours),96,5.652994,4,3.287624079,0,15.44881893,5.34195618,-6.381770969,17.06568333,0,16.68722503
KCl | NaMnHCF,KCl,NaMnHCF,SPI+CBU (ours),100,5.615894,0,8.283561724,1,25.91961753,5.609271345,-6.326420504,17.54496319,0,29.89770144
KCl | NaMnHCF,KCl,NaMnHCF,SPI+TBU,12,21.436172,88,4.921515545,1.864184976,10.3146174,67.26591664,21.54719779,112.9846355,,
KCl | NaMnHCF,KCl,NaMnHCF,SPI+TBU,24,15.565162,76,7.127855177,1.503716711,16.47919062,-3.969670515,-18.08460409,10.14526306,,
KCl | NaMnHCF,KCl,NaMnHCF,SPI+TBU,36,9.821176,64,2.471146316,0,9.281205663,5.452163754,-7.438913372,18.34324088,,
KCl | NaMnHCF,KCl,NaMnHCF,SPI+TBU,48,7.607766,52,0,0,0,9.433284445,-3.301430135,22.16799903,,
KCl | NaMnHCF,KCl,NaMnHCF,SPI+TBU,60,6.649738,40,0,0,0,11.24851017,-1.397812344,23.89483268,,
KCl | NaMnHCF,KCl,NaMnHCF,SPI+TBU,72,6.123854,28,0,0,0,11.9814742,-0.539691452,24.50263986,,
KCl | NaMnHCF,KCl,NaMnHCF,SPI+TBU,84,5.813794,16,0,0,0,12.09300303,-0.298588131,24.48459419,,
KCl | NaMnHCF,KCl,NaMnHCF,SPI+TBU,96,5.652994,4,0,0,0,11.94256787,-0.338367183,24.22350293,,
KCl | NaMnHCF,KCl,NaMnHCF,SPI+TBU,100,5.615894,0,0,0,0,10.001475,-2.056229731,22.05917973,,
KCl | NaMnHCF,KCl,NaMnHCF,Lin,12,21.436172,88,74.71142104,37.86271571,170.5668001,65.80846403,13.45665384,118.1602742,,
KCl | NaMnHCF,KCl,NaMnHCF,Lin,24,15.565162,76,26.73238912,13.1474826,51.53396144,34.5773079,8.430118811,60.72449698,,
KCl | NaMnHCF,KCl,NaMnHCF,Lin,36,9.821176,64,7,0,18.86129599,14.91791448,-11.10577803,40.94160699,,
KCl | NaMnHCF,KCl,NaMnHCF,Lin,48,7.607766,52,0,0,6.86129599,1.859284321,-24.13213179,27.85070043,,
KCl | NaMnHCF,KCl,NaMnHCF,Lin,60,6.649738,40,0,0,0,-5.36545733,-31.20616459,20.47524993,,
KCl | NaMnHCF,KCl,NaMnHCF,Lin,72,6.123854,28,0,0,0,-8.063776607,-33.7175639,17.59001068,,
KCl | NaMnHCF,KCl,NaMnHCF,Lin,84,5.813794,16,0,0,0,-8.533941823,-34.02070524,16.9528216,,
KCl | NaMnHCF,KCl,NaMnHCF,Lin,96,5.652994,4,0,0,0,-8.111602193,-33.46364913,17.24044474,,
KCl | NaMnHCF,KCl,NaMnHCF,Lin,100,5.615894,0,0,0,0,-4.571381953,-29.68361695,20.54085304,,
KCl | NaMnHCF,KCl,NaMnHCF,Log-Bayes,12,21.436172,88,2.980475135,1.430572556,5.230450585,8.699634621,-3.267759112,20.71047167,,
KCl | NaMnHCF,KCl,NaMnHCF,Log-Bayes,24,15.565162,76,2.066963546,-1,7.207275205,-12.84697642,-20.71709933,-4.889899243,,
KCl | NaMnHCF,KCl,NaMnHCF,Log-Bayes,36,9.821176,64,-2,-5,3.434472851,-3.022352444,-9.124341298,3.332893101,,
KCl | NaMnHCF,KCl,NaMnHCF,Log-Bayes,48,7.607766,52,-8,-11,-2,-2.383589204,-6.947690643,2.134366588,,
KCl | NaMnHCF,KCl,NaMnHCF,Log-Bayes,60,6.649738,40,-14,-18,-9,-2.747016892,-6.305747749,0.790850315,,
KCl | NaMnHCF,KCl,NaMnHCF,Log-Bayes,72,6.123854,28,-20,-25,-15,-2.850650926,-5.839641904,0.121246803,,
KCl | NaMnHCF,KCl,NaMnHCF,Log-Bayes,84,5.813794,16,-26,-31,-21,-2.796535171,-5.389939405,-0.141460549,,
KCl | NaMnHCF,KCl,NaMnHCF,Log-Bayes,96,5.652994,4,-33,-38,-27,-2.611291967,-4.966600595,-0.247934748,,
KCl | NaMnHCF,KCl,NaMnHCF,Log-Bayes,100,5.615894,0,-35,-40,-29,-1.313762566,-3.376238186,0.827079703,,
KCl | NaNiHCF,KCl,NaNiHCF,SPI+CBU (ours),12,96.938876,88,104.3418266,88.21916656,114.8755827,66.17631429,19.8651081,112.4875205,81.22126695,127.4623862
KCl | NaNiHCF,KCl,NaNiHCF,SPI+CBU (ours),24,80.333884,76,82.7060256,68,99.60007423,92.28300593,78.53149121,106.0345207,55.29756242,110.1144888
KCl | NaNiHCF,KCl,NaNiHCF,SPI+CBU (ours),36,68.774906,64,60,49,73.07647146,80.10988248,67.78726424,92.43250072,39.11716673,80.88283327
KCl | NaNiHCF,KCl,NaNiHCF,SPI+CBU (ours),48,61.021764,52,38.71142104,32.91681064,48,68.26047978,56.11313364,80.40782592,25.6289505,51.79389157
KCl | NaNiHCF,KCl,NaNiHCF,SPI+CBU (ours),60,54.617578,40,24.49134497,20.91681064,31.16405432,58.10756055,46.13333045,70.08179065,15.60335316,33.37933678
KCl | NaNiHCF,KCl,NaNiHCF,SPI+CBU (ours),72,49.918456,28,11.76402352,8.220259634,16.98983134,50.35322662,38.44690016,62.25955309,4.157696989,19.37035006
KCl | NaNiHCF,KCl,NaNiHCF,SPI+CBU (ours),84,46.78704,16,1.964988652,0,5.762528374,43.52178722,31.61201012,55.43156432,0,6.963142947
KCl | NaNiHCF,KCl,NaNiHCF,SPI+CBU (ours),96,44.295532,4,-10.03501135,0,34,38.65023204,26.79054338,50.5099207,0,19.45503799
KCl | NaNiHCF,KCl,NaNiHCF,SPI+CBU (ours),100,43.63751,0,3.974026849,0,16.45,37.58788011,24.37114022,50.80462,0,18.2420066
KCl | NaNiHCF,KCl,NaNiHCF,SPI+TBU,12,96.938876,88,192,116.1593436,548.1982199,66.17631429,19.8651081,112.4875205,,
KCl | NaNiHCF,KCl,NaNiHCF,SPI+TBU,24,80.333884,76,121.665903,73.94073156,385.1287947,97.66286964,83.55586714,111.7698721,,
KCl | NaNiHCF,KCl,NaNiHCF,SPI+TBU,36,68.774906,64,55.32810865,36.94280101,89.75582721,83.42692497,70.55454408,96.29930585,,
KCl | NaNiHCF,KCl,NaNiHCF,SPI+TBU,48,61.021764,52,26.85943006,19.48234967,41.76252837,67.36040156,54.64695203,80.07385109,,
KCl | NaNiHCF,KCl,NaNiHCF,SPI+TBU,60,54.617578,40,14,8.659333403,20.91681064,54.11379237,41.48320856,66.74437618,,
KCl | NaNiHCF,KCl,NaNiHCF,SPI+TBU,72,49.918456,28,4.826420044,0.942801005,11,45.11566438,32.60348955,57.6278392,,
KCl | NaNiHCF,KCl,NaNiHCF,SPI+TBU,84,46.78704,16,0,0,2.711421037,39.09589494,26.70896402,51.48282586,,
KCl | NaNiHCF,KCl,NaNiHCF,SPI+TBU,96,44.295532,4,0,0,0,35.51206249,23.23352629,47.79059868,,
KCl | NaNiHCF,KCl,NaNiHCF,SPI+TBU,100,43.63751,0,0,0,0,37.05483422,24.99798362,49.11168483,,
KCl | NaNiHCF,KCl,NaNiHCF,Lin,12,96.938876,88,140.0503779,73.89130647,503.1357686,64.6795801,11.78821342,117.5709468,,
KCl | NaNiHCF,KCl,NaNiHCF,Lin,24,80.333884,76,113.1118694,56.91681064,452.1577932,88.50670405,62.3694905,114.6439176,,
KCl | NaNiHCF,KCl,NaNiHCF,Lin,36,68.774906,64,59.36256646,33.85684533,126.0671056,82.20262156,56.19656873,108.2086744,,
KCl | NaNiHCF,KCl,NaNiHCF,Lin,48,61.021764,52,32.56853514,17.75459631,57.03937375,69.25913309,43.28328229,95.23498389,,
KCl | NaNiHCF,KCl,NaNiHCF,Lin,60,54.617578,40,16.82642004,6.901445675,34.02708315,56.5132449,30.6823927,82.34409711,,
KCl | NaNiHCF,KCl,NaNiHCF,Lin,72,49.918456,28,6,0,15,46.73781607,21.08959408,72.38603807,,
KCl | NaNiHCF,KCl,NaNiHCF,Lin,84,46.78704,16,0,0,6.027096736,39.38319864,13.8995627,64.86683459,,
KCl | NaNiHCF,KCl,NaNiHCF,Lin,96,44.295532,4,0,0,0,34.19663532,8.846409345,59.54686129,,
KCl | NaNiHCF,KCl,NaNiHCF,Lin,100,43.63751,0,0,0,0,35.00681995,9.895413376,60.11822653,,
KCl | NaNiHCF,KCl,NaNiHCF,Log-Bayes,12,96.938876,88,inf,,,98.24243385,96.80162652,99.64633368,,
KCl | NaNiHCF,KCl,NaNiHCF,Log-Bayes,24,80.333884,76,inf,,,104.0161888,102.1257484,106.0116003,,
KCl | NaNiHCF,KCl,NaNiHCF,Log-Bayes,36,68.774906,64,1067.15888,465.9684038,1844.440778,87.97733501,83.67520077,91.73985431,,
KCl | NaNiHCF,KCl,NaNiHCF,Log-Bayes,48,61.021764,52,305.0742484,174.2686673,635.0239895,75.32372339,70.9175304,79.76073722,,
KCl | NaNiHCF,KCl,NaNiHCF,Log-Bayes,60,54.617578,40,141.0883675,94,221.6312464,66.0166718,62.36470575,69.77252861,,
KCl | NaNiHCF,KCl,NaNiHCF,Log-Bayes,72,49.918456,28,80.35709606,55.87252113,115.6699555,59.10401133,55.9750184,62.246818,,
KCl | NaNiHCF,KCl,NaNiHCF,Log-Bayes,84,46.78704,16,47.51941246,31.84654711,68.82680486,53.61211237,50.80756014,56.41437048,,
KCl | NaNiHCF,KCl,NaNiHCF,Log-Bayes,96,44.295532,4,23.96228367,13,38,49.26680969,46.83269444,51.69022998,,
KCl | NaNiHCF,KCl,NaNiHCF,Log-Bayes,100,43.63751,0,18.27862957,7.890054919,30.9696942,47.04789142,44.95731324,49.10654593,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+CBU (ours),12,3.605796,88,93,68,118,67.49509126,22.41684697,112.5733355,49.63228039,136.3677196
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+CBU (ours),24,1.551022,76,81,56,106,-26.92094225,-54.49643215,0.65454764,37.63228039,124.3677196
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+CBU (ours),36,1.244276,64,69,44,94,-3.154104072,-38.06091368,31.75270554,25.63228039,112.3677196
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+CBU (ours),48,1.156448,52,57,32,82,7.536562888,-41.22614541,56.29927119,13.63228039,100.3677196
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+CBU (ours),60,1.116434,40,45,20,70,4.219282488,-49.29763756,57.73620253,1.632280392,88.36771961
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+CBU (ours),72,1.09457,28,33,8,58,2.085849463,-56.13131719,60.30301612,0,76.36771961
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+CBU (ours),84,1.076114,16,2.982494326,1.409983463,9.906247231,1.338827767,-62.40378611,65.08144165,0,10.35176602
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+CBU (ours),96,1.068114,4,1.868292364,0,13.70819783,-0.538747856,-12.90099726,11.82350154,0,13.75815796
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+CBU (ours),100,1.065814,0,5.787474935,0.439858171,17.9,1.012497547,-10.95780393,12.98279903,0,20.93160564
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+TBU,12,3.605796,88,0,0,0.401059855,67.49509126,22.41684697,112.5733355,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+TBU,24,1.551022,76,0,0,0,-26.92094225,-41.03642169,-12.80546281,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+TBU,36,1.244276,64,0,0,0,-12.52534371,-25.41802971,0.367342296,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+TBU,48,1.156448,52,0,0,0,-0.246935274,-12.98354043,12.48966989,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+TBU,60,1.116434,40,0,0,0,8.169799787,-4.4778725,20.81747207,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+TBU,72,1.09457,28,0,0,0,12.16754237,-0.354333243,24.68941798,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+TBU,84,1.076114,16,0,0,0,13.31326968,0.921362081,25.70517727,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+TBU,96,1.068114,4,0,0,0,13.16697819,0.885921098,25.44803527,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,SPI+TBU,100,1.065814,0,0,0,0,9.376347261,-2.681390249,21.43408477,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Lin,12,3.605796,88,49,26.70497729,141.1264332,66.04945098,14.30377745,117.7951245,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Lin,24,1.551022,76,9.792064586,1.404452837,25.43348568,22.00717739,-4.139229784,48.15358457,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Lin,36,1.244276,64,0,0,7.066011147,-0.795464966,-26.81356714,25.22263721,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Lin,48,1.156448,52,0,0,0,-10.95706669,-36.94213365,15.02800028,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Lin,60,1.116434,40,0,0,0,-13.84770784,-39.68378352,11.98836785,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Lin,72,1.09457,28,0,0,0,-13.38151336,-39.03239264,12.26936593,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Lin,84,1.076114,16,0,0,0,-11.92090068,-37.40587712,13.56407575,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Lin,96,1.068114,4,0,0,0,-10.37992909,-35.73084918,14.970991,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Lin,100,1.065814,0,0,0,0,-7.124360151,-32.23606306,17.98734275,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Log-Bayes,12,3.605796,88,-1,-2,0,-8.249580253,-20.03203632,3.347578589,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Log-Bayes,24,1.551022,76,-7,-9,-4,-38.88588276,-47.63504743,-30.18788324,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Log-Bayes,36,1.244276,64,-13,-16,-9,-23.6375702,-32.13482134,-15.24623598,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Log-Bayes,48,1.156448,52,-19,-23,-14,-17.01810833,-23.91661266,-10.10392874,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Log-Bayes,60,1.116434,40,-25,-30,-19,-13.42463748,-19.01893146,-7.885479271,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Log-Bayes,72,1.09457,28,-31,-37,-24,-11.12754714,-15.79116391,-6.363621353,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Log-Bayes,84,1.076114,16,-37,-44,-28,-9.541788633,-13.56151121,-5.604033793,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Log-Bayes,96,1.068114,4,-44,-51,-34,-8.387301076,-12.01208322,-4.777606153,,
KHCO3 | KCuHCF,KHCO3,KCuHCF,Log-Bayes,100,1.065814,0,-46,-53,-36,-6.564705321,-9.681139259,-3.482698719,,
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+CBU (ours),12,13.350998,88,93,68,118,67.34275988,21.81796734,112.8675524,49.63228039,136.3677196
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+CBU (ours),24,7.436188,76,81,56,106,-11.55689002,-39.1332613,16.01948126,37.63228039,124.3677196
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+CBU (ours),36,6.109944,64,69,44,94,0.558053242,-34.35523872,35.4713452,25.63228039,112.3677196
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+CBU (ours),48,5.4899,52,57,32,82,10.75102,-38.04941298,59.55145298,13.63228039,100.3677196
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+CBU (ours),60,5.141692,40,20.91681064,20.91681064,20.91681064,8.069224503,-45.48205859,61.62050759,20.91680891,20.91681238
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+CBU (ours),72,4.836956,28,33.85219652,11.68088329,47.82147998,5.08226432,-16.48643723,26.65096587,2.505491252,65.1989018
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+CBU (ours),84,4.591564,16,11,1,37.48127597,5.246000324,-6.745305795,17.23730644,0,42.64219494
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+CBU (ours),96,4.42821,4,6,0,22,4.306903952,-7.463822561,16.07763047,0,25.08179663
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+CBU (ours),100,4.372974,0,11,1.311975576,27.94917945,4.514047374,-7.435169738,16.46326449,0,34.10389577
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+TBU,12,13.350998,88,2.60862934,0.721384409,5.830188111,67.34275988,21.81796734,112.8675524,,
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+TBU,24,7.436188,76,0,0,0,-11.55689002,-25.67254165,2.558761605,,
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+TBU,36,6.109944,64,0,0,0,-6.448607179,-19.34141774,6.444203385,,
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+TBU,48,5.4899,52,0,0,0,2.353929967,-10.38330607,15.09116601,,
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+TBU,60,5.141692,40,0,0,0,9.446842546,-3.201752329,22.09543742,,
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+TBU,72,4.836956,28,0,0,0,13.3186654,0.795945048,25.84138576,,
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+TBU,84,4.591564,16,0,0,0,14.70268149,2.310125318,27.09523767,,
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+TBU,96,4.42821,4,0,0,0,14.82242704,2.54089418,27.10395991,,
KHCO3 | KFeHCF,KHCO3,KFeHCF,SPI+TBU,100,4.372974,0,0,0,0,11.62845699,-0.429483234,23.68639721,,
KHCO3 | KFeHCF,KHCO3,KFeHCF,Lin,12,13.350998,88,69.61940979,37.7768697,190.7695041,65.89618845,13.74473399,118.0476429,,
